Date,Open,High,Low,Close,WeightedPrice,Volume,SMA_30,EMA_40,Altcoin_EMA_40,DASH,DOGE,ETC,ETH,LTC,SC,XEM,XMR,XRP,ZEC,CLF,CNYUSDX,DJI,EURUSDX,GCF,GSPC,IXIC,JPYUSDX,TSLA,VIX,XWDTO,Cost_per_TR,Num_TR_per_Block,Bu_Be_Spread_MA8,SMA_05,SMA_90,EMA_05,EMA_90,MACD,Avg_Dir_Mvmt,RSI,Awesome_Osc,ROC,Stoch_RSI,Ultimate_Osc,True_SI,Cum_Return,Log_Return,Number_of_Transactions,Active_Addresses,New_Addresses,Hash_Rate,sentiment_elon,sentiment_bitcoin
2017-09-19,4106.163779297142,4150.323937261428,3748.3142857157145,3940.118,3983.72096412,34962.60392045,4278.838750942524,3993.365039138121,84.57206740915234,326.14950605345393,0.0008764186121064,11.779384844387144,288.39016542992925,54.19545625171023,0.004780465156944,0.2425687695052668,98.1332692301175,0.1884698388125172,190.46791389928123,49.4799995422,0.1521352082,22370.80078125,1.1959290504,1306.1999511719,2506.6499023438,6461.3198242188,0.0089689316,75.0199966431,10.1800003052,42.3622589111,29.6010503572,1813.57051282,0.0082723214285714,3766.760334866857,3348.155412242079,3885.2393645003667,3495.965962275978,-90.22633144637211,36.855555219170306,46.71248910128907,-519.252913034315,-9.741941981618773,0.5436748290080183,50.460735564801766,-8.231792090048145,372.74997615398746,-4.478256466849828,282917.0,793721.0,415717.0,8608212.544,positive,positive
2017-09-20,3941.9385714285713,4072.812857142857,3859.117142858572,3906.240931298572,3963.627778284286,24588.76994632,4273.787120393905,3991.91444104769,84.2986261119244,340.1072069526286,0.0008323618334397,11.51739068930513,287.4599642610676,52.972260169380384,0.0046374445005926,0.2356773076967836,97.0012680737846,0.1858545065237501,190.74364138826385,50.4099998474,0.1518995017,22412.58984375,1.1992564201,1312.0,2508.2399902344,6456.0400390625,0.0089623397,74.7819976807,9.779999733,42.4757270813,26.967378547,2014.7264957265,0.0087705357142857,3873.5547747365717,3362.23545566222,3911.3688357616734,3506.2442439464903,-91.26202453259066,35.03041236365584,46.03238650857746,-406.6058238745127,-8.689563235708572,0.5231989793709634,50.22398793810173,-8.291462810065275,368.6852797614512,-0.8635159187637242,235723.0,625106.0,354013.0,6608708.833,positive,positive
2017-09-21,3902.974957164286,3958.55588571,3618.93857143,3650.0915285728574,3792.2820902742856,39236.87833862,4267.452783902857,3982.176277595329,83.9516865560101,348.5680634014118,0.0007584564180548,10.856507245216322,274.13239207709006,49.59368280402468,0.0041715102993017,0.2199144384150058,91.38944763710197,0.1792232515863627,185.0948798695553,50.5499992371,0.1520935595,22359.23046875,1.1872113943,1290.5999755859,2500.6000976562,6422.6899414062,0.008885256,73.2959976196,9.6700000763,42.4946403503,33.4896302218,1450.32386364,0.00926875,3882.970102686857,3373.9021767633967,3871.6732539325444,3512.5307900196285,-111.46701250096612,33.946895969752646,41.153503133677155,-385.1859719842855,-14.473353894266634,0.5125352694888119,53.22564446202994,-9.961788899933085,337.95152406417526,-6.782326931099014,255257.0,699463.0,374970.0,9737321.521,positive,positive
2017-09-22,3675.0665,3803.24575325,3546.6974625614284,3630.512857142857,3663.47990533,32339.120579219994,4248.953242051857,3966.630113094581,83.59097945002598,346.2995967510816,0.000732695981066,10.22411298939307,264.27329253116847,47.47199540485005,0.0038100191015432,0.2122620257148202,87.83746258494381,0.173282599522109,196.84049714893644,50.6599998474,0.151745066,22349.58984375,1.1945575476,1293.3000488281,2502.2199707031,6426.919921875,0.0088926824,70.2180023193,9.5900001526,42.5041007996,29.639284058,1637.51798561,0.0093732857142857,3879.886432787714,3385.215925528934,3802.2754710650297,3515.8483529934824,-127.58868327401296,33.1142466334194,40.7975721305336,-372.09580160577343,-14.167236482936907,0.5207128945800417,47.16420101105105,-11.377777646535616,335.6024024257726,-0.5378322344597564,227615.0,653300.0,341669.0,7698640.21,positive,positive
2017-09-23,3639.3689427985714,3854.111657142857,3603.735744285714,3796.960657141429,3759.6768108357146,22084.53239711,4231.506186141191,3956.5348300575633,83.41043921794275,352.86841474163737,0.0008647256664922,10.53626868175844,278.29857131107264,48.96813620333842,0.0044364186367861,0.2188507871587469,91.18287774167696,0.1773063583990123,211.8945203330344,50.6599998474,0.151745066,22349.58984375,1.1945575476,1293.3000488281,2502.2199707031,6426.919921875,0.0088926824,70.2180023193,9.5900001526,42.5041007996,29.639284058,1637.51798561,0.0093732857142857,3832.5575097688575,3398.441053617905,3788.0759176552583,3521.207220198806,-125.48773264589863,32.14485403309816,45.14149867100187,-399.14186554718844,-3.4080306855370828,0.7583416081101719,50.244514556111184,-11.217242639638066,355.5734270195053,4.482699837524073,203861.0,572873.0,294844.0,9077415.222,positive,positive
2017-09-24,3800.5035142842858,3852.961446778572,3638.966969252857,3690.3853138614286,3726.848702671429,14451.87064117,4208.386287600857,3945.330628721654,83.21344266186063,345.5461816252117,0.0008944436886411,10.564647091410809,287.1445617615121,48.41858478082775,0.0048076348264461,0.2193250461522136,90.9012685589626,0.1776961461433737,204.9983316378911,50.6599998474,0.151745066,22349.58984375,1.1945575476,1293.3000488281,2502.2199707031,6426.919921875,0.0088926824,70.2180023193,9.5900001526,42.5041007996,29.639284058,1637.51798561,0.0093732857142857,3781.183057479143,3412.564623198939,3767.666845993982,3525.7268132201825,-130.913365861069,31.2447037613713,42.96756131828653,-428.77820349474496,12.058728488313514,0.6583490347553046,46.90947700828287,-11.740904357902092,342.7861219199567,-2.8470045930378163,185277.0,536331.0,270205.0,7966033.743,positive,positive
2017-09-25,3698.1011995757135,3996.800071428572,3678.139745121429,3948.84878571,3862.6589877871434,29476.04924629,4191.434941473952,3941.297865749239,83.14158740532703,344.57359371541594,0.0010429179267025,10.845612532498617,293.1455725531697,50.81165666756499,0.0047510705549781,0.2257724178361585,92.7658113836454,0.1827037701223318,225.7439886660084,52.2200012207,0.151409626,22296.08984375,1.192719698,1306.8000488281,2496.6599121094,6370.58984375,0.0088933157,68.9980010986,10.2100000381,42.5041007996,29.749202245,1812.824,0.0096868928571428,3760.989299379715,3428.610795729,3799.3308932583695,3533.131915957918,-113.05415919146071,29.822955594654164,49.33944855039424,-450.7410975033322,5.893743245514857,0.9514308021161053,45.459317025611135,-10.179854181569079,373.79752821618666,6.769321607691481,226603.0,661983.0,341728.0,7019923.239,positive,positive
2017-09-26,3943.506542855714,4005.970585714286,3877.2257142857143,3918.929142857143,3945.61056677,20652.973312870003,4176.213561563667,3941.508241408788,83.14038609282035,347.9588189751889,0.0011442270643633,11.705561236753562,294.125855348715,53.07189480424959,0.0048136448914594,0.2314889719523959,94.4821035612481,0.1887580095142768,233.821182902308,51.8800010681,0.151045993,22284.3203125,1.1855646372,1297.0,2496.8400878906,6380.16015625,0.0089476649,69.0500030518,10.1700000763,42.3811721802,27.9347470725,1910.4927536232,0.0097914285714286,3791.6549946788573,3444.1505893777407,3848.090784428913,3542.1973808109306,-100.16028890363214,28.465469372522225,48.66168963647769,-412.16429262903284,5.603832016152876,0.9202565560725995,44.48540706678164,-9.131265041144468,370.20765845969106,-0.7605651138561598,263648.0,734006.0,386735.0,7562288.493,positive,positive
2017-09-27,3919.1018142857138,4241.200731454285,3905.0171428585713,4217.187828571428,4083.5382836014287,32352.4464271,4166.764511648762,3948.436536149892,83.36743715404349,348.10444698084785,0.0011433907194083,12.391292744674356,299.98354182229457,54.63921230836922,0.0051860936201738,0.2370493973630629,98.45508806681852,0.2071578971271005,281.15753195646954,52.1399993896,0.15061149,22340.7109375,1.1786059141,1283.4000244141,2507.0400390625,6453.259765625,0.0088986177,68.1940002441,9.8699998856,42.9107055664,32.2733116997,1754.83673469,0.0098959642857143,3875.666670333143,3461.0235787754045,3926.5732841530853,3554.094983070062,-65.12411031455076,26.56722284258788,55.25954408149366,-326.1086232498783,13.156911869006574,1.0,52.59462541313007,-6.083278914268214,405.99384216260245,7.335007593679599,257961.0,696320.0,381141.0,8189574.066,positive,positive
2017-09-28,4212.98157143,4302.072857127142,4112.182871431428,4201.28532683,4200.525523651429,24888.572878010003,4154.7628522368095,3960.733559930455,83.83912095859422,344.5439055519848,0.0010921366361493,13.212963060921751,304.8322632671499,55.64116921241251,0.0052506569045642,0.2389678970405298,99.42765729723118,0.204439577236115,345.496416719728,51.5600013733,0.1505910754,22381.19921875,1.1749638319,1285.5,2510.0600585938,6453.4501953125,0.008860535,67.9199981689,9.5500001907,42.8634223938,35.7345020346,1559.18644068,0.0100005,3963.8364128962858,3479.5471615789947,4017.8906973192,3568.3022476982237,-38.20053337866602,25.02158808738373,54.854751590816775,-224.10866979366392,1.958662128502087,0.9724948506128435,59.31208459574709,-3.77642757404098,404.0858010026552,-0.3778005907486559,275976.0,764653.0,404339.0,9848582.857,positive,positive
2017-09-29,4201.779769685714,4247.062842857143,4028.231457142857,4185.360511328571,4140.548525387143,25566.99552509,4138.568068127714,3969.50502166005,83.92227957896235,327.56040865730176,0.0010351371313467,12.888368205943069,291.3304848437085,52.88329279367086,0.0048858472599568,0.2278957908373083,94.42185527714824,0.1956409178245425,288.9579919441469,51.6699981689,0.1500375122,22405.08984375,1.1781754494,1281.5,2519.3601074219,6495.9599609375,0.0088914968,68.2200012207,9.5100002289,43.1943855286,36.3279700896,1505.550295858,0.0102623928571428,4046.576377439429,3498.2934923572407,4058.7766400085147,3580.879088966112,-17.94158478367217,23.25678458791339,54.4248038577552,-138.79736761218555,6.224242810204447,0.9432804335994419,61.549516482259484,-2.0224412807330494,402.1750825549953,-0.37976647513318085,254438.0,749352.0,377361.0,9383303.454,positive,positive
2017-09-30,4170.699957142857,4394.990571428572,4157.8566285728575,4362.82142858,4294.282344801429,17224.85514113,4124.3723552687625,3985.347817910848,84.03959058862634,327.86171500230773,0.0011165134096483,13.299134764909336,301.26486258566285,54.91639913873032,0.0049384246965216,0.2354555009654623,94.9214610918425,0.1994264720925783,284.88784389294057,51.6699981689,0.1500375122,22405.08984375,1.1781754494,1281.5,2519.3601074219,6495.9599609375,0.0088914968,68.2200012207,9.5100002289,43.1943855286,36.3279700896,1505.550295858,0.0102623928571428,4132.9010488422855,3518.7073474172935,4137.278541606153,3596.5582814020527,12.29169979125163,22.16642821204635,58.34313379210749,-47.290680926726964,11.68848786625266,1.0,63.5690793123842,0.670129192521474,423.46750181728083,4.1526120800119415,212678.0,632166.0,319482.0,7612563.653,positive,positive
2017-10-01,4360.60942858,4405.582728571429,4262.451641397142,4394.804626620001,4326.160199767143,14980.34395587,4107.245613108715,4001.972812147741,84.05613412283721,317.9645117169035,0.0010382784479441,12.871710965571175,300.5918204178926,54.46090595321663,0.0050183458317298,0.2385012118131626,93.66115201694866,0.1993927236072676,273.3145583879228,51.6699981689,0.1500375122,22405.08984375,1.1781754494,1281.5,2519.3601074219,6495.9599609375,0.0088914968,68.2200012207,9.5100002289,43.1943855286,36.3279700896,1505.550295858,0.0102623928571428,4209.010975441714,3538.409314195521,4200.239094326484,3612.5934883990876,38.39003598515137,21.192754378166853,59.026849663451536,31.740978613658626,20.402586954807607,1.0,68.52409415865226,3.0848685642093963,427.3049645812738,0.7304111874697483,203653.0,627850.0,298934.0,7176785.848,positive,positive
2017-10-02,4396.7135837628575,4477.789999998572,4365.769514285715,4416.051857142857,4418.698128747143,17868.62837098,4096.904339098191,4022.300876372101,84.00771376464209,314.5691965736296,0.0010163005696118,12.70649671298786,299.51990611278,54.11402850351475,0.0051698768106341,0.2374608374388714,92.14342138763318,0.2030833659972187,262.643395757433,50.5800018311,0.150199756,22557.599609375,1.1807351112,1272.6999511719,2529.1201171875,6516.7202148438,0.0088779982,68.3059997559,9.4499998093,43.3740386963,30.6507508152,1966.68,0.0110480714285714,4276.042944470857,3558.4462758771933,4273.058772466704,3630.310073901243,60.09489286270673,20.560031157254247,59.50238591436546,105.40837664443643,21.637135878874275,1.0,64.75436557236421,5.223569041647716,429.8542861302778,0.4822975325531331,295002.0,818801.0,414863.0,8479667.127,positive,positive
2017-10-03,4415.813771428571,4445.253191428571,4198.597557142857,4319.2543000000005,4302.983788157143,24567.22059262,4085.784925832476,4035.992725727469,83.78005660574611,296.45880136725333,0.0009896862712761,12.072064047512749,291.977846169618,52.00599115318088,0.004819341842736,0.224400604552395,90.82669332301488,0.2009493429069385,246.91807568598347,50.4199981689,0.1503375024,22641.669921875,1.1733783484,1271.5,2534.580078125,6531.7099609375,0.0088676065,69.6279983521,9.5100002289,43.4024085999,37.1309028208,1541.70491803,0.0113099642857142,4296.5345973720005,3577.1903852389755,4283.033777696851,3645.094111577197,68.69353807603056,19.21942800451538,56.296748939165504,136.97176414362093,13.755571627433834,0.8286196798189533,64.42153705574866,6.233710650072929,418.2401560887284,-2.2163280302802235,282132.0,789969.0,412875.0,10286112.4,neutral,positive
2017-10-04,4285.316188295715,4379.615593918571,4160.388242861429,4237.77148947,4279.271616352858,17315.40508671,4081.52826959119,4047.859988684805,83.62298969402933,309.6412901174228,0.0009842324717611,12.11680037441928,295.75612354026185,52.3410549210967,0.0048355769264787,0.2202969028098451,91.36625756087209,0.2123802503195923,244.771340965252,49.9799995422,0.1503510624,22661.640625,1.1747568846,1273.6999511719,2537.7399902344,6534.6298828125,0.0088614775,71.0019989014,9.6300001144,43.3740386963,32.878150536,1737.50746269,0.0115718571428571,4324.279215565142,3595.7096554331747,4281.77972391552,3659.0320787151236,68.14748276697082,17.882816533075296,53.675303898820836,176.61037094847052,14.832764848498028,0.6884715302227995,58.14014282092949,6.408316202654269,408.4635461661277,-1.9045232649679278,232826.0,642436.0,347746.0,7438217.976,neutral,positive
2017-10-05,4236.734346612858,4368.333031792858,4160.122857152856,4318.881295842857,4274.476948482857,17701.79431418,4079.353267715714,4058.914474528612,83.43189027351067,302.009706468728,0.0009403849286662,11.835812946501608,293.3089231505522,51.138046931330535,0.0042744769484828,0.2112019060245379,90.05314153893538,0.2297958807504384,247.80591918040656,50.7900009155,0.1502900571,22775.390625,1.1757236719,1269.9000244141,2552.0700683594,6585.3598632812,0.0088634407,71.0660018921,9.1899995804,43.8468284607,26.8364407451,2185.944,0.0118337499999999,4320.318136301428,3614.8610863804106,4279.345465437966,3672.5583395891395,73.41335010993589,16.642877385477043,55.877758940400035,190.9463142575005,9.370642691407227,0.8062195638056286,62.48244598529747,7.147802871380347,418.19540166604486,1.8958870458849475,273243.0,731053.0,392839.0,7027456.803,positive,positive
2017-10-06,4321.121281555715,4430.432132327142,4302.827171428572,4367.376562737143,4370.69559077,15746.22126923,4071.5087652982384,4074.123309467216,83.37055088893023,307.15133195265634,0.0010052599858771,12.240176708907294,302.2472366719888,52.23343998704185,0.0046766442821239,0.2094874396656061,91.58451696202457,0.2378095470937957,263.2967339479001,49.2900009155,0.1502877921,22773.669921875,1.1712344885,1271.5999755859,2549.330078125,6590.1801757812,0.0088672917,71.3759994507,9.6499996185,43.6860847473,32.7264941289,1784.27044025,0.0138854285714285,4329.225214502,3635.316116118373,4309.795507215311,3687.9020154392683,80.57097857693134,15.70977002313865,57.18834973886459,209.18984707682466,11.44311120545176,0.8600507575962055,61.73307412630279,8.12527612102507,424.01404371378425,1.116609052021822,283699.0,823148.0,405316.0,8899068.35,neutral,positive
2017-10-07,4366.461248445715,4458.465714285715,4321.755814287143,4436.751428571429,4374.738843088571,11568.46340614,4062.0068526416194,4088.7874818389896,83.29626937403214,309.36136343715714,0.0010061899339103,12.210639816663528,310.4220626170524,52.028769060852376,0.0045497283968121,0.2111248965674544,91.02488487642488,0.236148402749921,250.0533789205128,49.2900009155,0.1502877921,22773.669921875,1.1712344885,1271.5999755859,2549.330078125,6590.1801757812,0.0088672917,71.3759994507,9.6499996185,43.6860847473,32.7264941289,1784.27044025,0.0138854285714285,4320.433357370285,3655.537180687561,4331.443285839731,3702.9973303326597,90.79479668939894,14.977319145408881,59.06173240577913,209.82534535439845,5.206398408732426,0.973349973806748,60.47122414300102,9.468015826723859,432.3378975092403,1.575994847364015,231226.0,675356.0,354753.0,8916196.254,positive,positive
2017-10-08,4430.794728571428,4626.165265468572,4405.725491952858,4598.468414312857,4529.98153949,21058.8624257,4064.562648473953,4110.309143187819,83.21186960059613,307.6189059962401,0.0009965959386878,12.193351309845232,310.87936020928794,53.2876677429289,0.0043487822779103,0.2002704838608529,90.97584575665464,0.2613799348285729,247.85173385848623,49.2900009155,0.1502877921,22773.669921875,1.1712344885,1271.5999755859,2549.330078125,6590.1801757812,0.0088672917,71.3759994507,9.6499996185,43.6860847473,32.7264941289,1784.27044025,0.0138854285714285,4365.832907636856,3678.8508818128753,4397.622703723155,3721.1728074569965,110.67071234447394,15.049400280686232,63.11371533754641,246.06269980671095,9.453847015492862,1.0,62.55231707884199,11.814883915891345,451.74130145626805,3.5800846225011895,238385.0,693180.0,333342.0,10287048.7,positive,positive
2017-10-09,4609.540981790001,4875.04,4552.899486265714,4777.756835714286,4686.631138742858,27700.0279357,4075.1284438923335,4138.422411263675,82.87928119054882,282.63877306817795,0.0009373262277485,11.526956750983608,294.78431826316427,49.87030134842858,0.0041242354020937,0.1978695666777234,86.7651957261337,0.2525625520668526,232.6207022399448,49.5800018311,0.1503759325,22761.0703125,1.1742464304,1281.8000488281,2544.7299804688,6579.7299804688,0.0088848611,68.5879974365,10.3299999237,43.7617301941,34.7847981065,1844.38509317,0.0200404642857142,4447.304812114858,3704.827552576537,4493.958848729722,3742.3916718808614,139.28401648979434,16.023182996399843,67.01201503066928,323.1793242662279,14.15400950007217,1.0,63.99679524324593,15.078174982254296,473.2529914468246,3.8247860481638085,296946.0,804344.0,412757.0,8982263.366,neutral,positive
2017-10-10,4776.806013205714,4907.984085714285,4701.177146951429,4761.344285714286,4816.803856281428,25033.28495209,4094.076042647524,4171.5141890694185,82.5968240944365,286.8919686026284,0.0009633607712562,11.395305554959226,298.4656885724243,50.40462509740144,0.0040942832778392,0.2081340946299205,86.29159604412489,0.2534120508789659,232.77922339254587,50.9199981689,0.1509365588,22830.6796875,1.1741636992,1290.5999755859,2550.6398925781,6587.25,0.0088764224,71.1179962158,10.0799999237,43.7617301941,34.1946598396,1894.38125,0.0220921428571428,4555.770193674571,3732.108487621405,4601.573851246958,3766.0051264830718,158.80530188581724,17.034835489821035,66.32102773918862,424.03414490896193,9.134521402220125,0.9481890786529404,62.32277679886874,17.57588519862682,471.2837528044473,-0.34411137876642073,303101.0,830235.0,425473.0,9036157.211,negative,positive
2017-10-11,4762.247085714285,4883.132643145715,4719.741628571428,4826.578557144285,4798.851642177143,18060.54908007,4110.958713375857,4202.116016050283,82.37927778131184,292.3695084259618,0.0010077588448572,11.41833960887987,301.30314662007163,50.523221870652975,0.0045589090600682,0.2155164272501755,87.1704682409179,0.2598098279074705,235.14603391546825,51.2999992371,0.1521745771,22872.890625,1.1814883947,1285.8000488281,2555.2399902344,6603.5498046875,0.0089011528,70.9199981689,9.8500003815,43.6860847473,30.9231345805,2104.0215827338,0.0241438214285714,4641.401403956001,3758.958454490132,4667.333114890353,3788.705049904919,177.49388273026943,17.974227090854995,67.74467765470598,506.720385659517,9.824644488379837,1.0,64.27824680682501,20.108841882694108,479.1108027209612,1.3607802050060513,292459.0,785188.0,424546.0,7830256.678,negative,positive
2017-10-12,4825.4514,5382.351071422857,4811.230000001428,5369.37637143,5129.858911754286,42220.505513300006,4138.364569153286,4247.371767060235,82.13960354904799,290.1653394844694,0.0010259717823508,11.565472110906509,299.0881134783966,53.73906819622085,0.0043603800749911,0.2074001958022258,86.21994976354281,0.2521838641018407,229.1104768970176,50.5999984741,0.1517565846,22841.009765625,1.1865493059,1293.3000488281,2550.9299316406,6591.509765625,0.0088941073,71.1360015869,9.9099998474,43.6577148438,37.9074255902,1916.10457516,0.0261955,4792.425417689143,3790.668891905421,4821.508380511664,3818.1809589565532,233.41332148042238,20.19492035879518,76.60595981122357,629.5463571716136,21.587711039786896,1.0,72.63943452987664,25.881991916101775,544.2376983520078,10.657392643967434,293164.0,787272.0,427745.0,8539705.297,neutral,positive
2017-10-13,5369.442499992857,5789.411442857143,5257.261428574287,5602.827663357143,5555.763933848571,55299.0701246,4190.553492064334,4311.195775196251,82.01778090047038,293.55067677970766,0.0009444798687542,11.508987219524668,317.30623443861475,57.36648496006813,0.0041112653110479,0.1981740995203785,88.50409727315846,0.2392311949915194,231.0084421388662,51.4500007629,0.1517911404,22871.720703125,1.1831799746,1301.5,2553.169921875,6605.7998046875,0.0089095589,71.1139984131,9.6099996567,43.8373756409,35.5848902756,2278.08088235,0.0298013571428571,4997.581896560857,3829.4146528178867,5066.260231623966,3856.3695957673667,293.18776177765903,22.955115167814302,79.2466975347584,796.9524068078445,29.717476078154103,1.0,71.46639260197632,31.713563028606107,572.2480505017847,4.255964035984583,309819.0,822103.0,451395.0,7596897.39,negative,positive
2017-10-14,5603.377036894285,5809.231428571428,5500.100929285714,5796.955928570001,5671.4477255957145,17914.346025049996,4260.108168566143,4377.549528874273,82.13891663893966,313.0733290561079,0.0010208605906072,12.061467878024406,338.93671869018755,62.47451299502666,0.0040834423624289,0.2075182722795472,95.88614583605612,0.2582210149463729,238.9682080667704,51.4500007629,0.1517911404,22871.720703125,1.1831799746,1301.5,2553.169921875,6605.7998046875,0.0089095589,71.1139984131,9.6099996567,43.8373756409,35.5848902756,2278.08088235,0.0298013571428571,5194.545213931428,3870.881996809968,5267.989396281216,3896.261422796561,352.16443260555025,25.547441073904185,81.15199424991263,943.5038750086251,36.79255578018438,1.0,73.48655532895688,37.20021448877902,595.5402800112038,3.406152968691778,293140.0,802715.0,411226.0,7874224.813,negative,positive
2017-10-15,5797.256299992857,5841.627142857144,5441.43571429,5689.057142857142,5604.015230728571,26735.83351777,4332.586823625905,4437.377124086677,82.1552713732299,301.5364804031629,0.0010087227415311,11.932069229267272,330.2061740023519,65.07802787064321,0.0040348909661245,0.2038180339415981,95.47258131769806,0.2613152302088732,232.15563359821408,51.4500007629,0.1517911404,22871.720703125,1.1831799746,1301.5,2553.169921875,6605.7998046875,0.0089095589,71.1139984131,9.6099996567,43.8373756409,35.5848902756,2278.08088235,0.0298013571428571,5351.987488820857,3910.0371739724524,5379.998007763667,3933.7944735203414,385.7506455607863,27.604537054241494,76.9247811722393,1071.5431347256135,31.725249043847274,0.8461527562578017,71.04461519574969,40.160315287181305,582.5941833783622,-1.8788409709237897,283473.0,830841.0,399502.0,11452043.45,positive,positive
2017-10-16,5686.301428572857,5780.075714285714,5561.495714285715,5746.749028571429,5679.675423572857,20209.18347497,4397.069156060906,4497.977041134784,82.23481738234914,306.240999244769,0.0010791383304788,11.968950410357788,341.8257560825715,64.19038531187302,0.0044301468303868,0.2286069357988075,95.10775527684608,0.2751234775178692,234.31029546889664,51.8699989319,0.1518995017,22956.9609375,1.1814047098,1299.9000244141,2557.6398925781,6624.0,0.0089379875,70.1200027466,9.9099998474,44.0075836182,42.9788898872,1808.76436782,0.0406189285714285,5528.1522451,3947.5334252649095,5479.890479700064,3972.1654834116057,412.27081302644547,29.514697607411847,77.59674955210471,1204.9908914111265,31.58354783517452,0.8706086995056647,72.20859579131056,42.725166286917656,589.5162698731597,1.0089778417990303,314725.0,854172.0,452219.0,10347961.69,positive,positive
2017-10-17,5749.677871428571,5766.975365040001,5520.527781988572,5606.450773972858,5618.749045191428,20290.83111805,4461.730849073095,4552.648846210717,82.22275049598535,301.15831869838723,0.0010675623185863,12.060813387974758,321.56106404379585,60.85891840808643,0.0042702492743454,0.2218282123041575,94.04223889415888,0.240594834115097,239.5598605409727,51.8800010681,0.1517796218,22997.439453125,1.1794538498,1283.0,2559.3601074219,6623.66015625,0.0089130532,71.1500015259,10.3100004196,44.0075836182,37.8303579586,2039.256097561,0.0442247857142857,5625.930271787429,3984.1368449226848,5526.176668197186,4008.354133121052,417.15859556829946,31.020308539464704,72.09818229287389,1266.9522336622913,26.36386924606357,0.670491174833981,71.84744074087334,43.12149413550337,572.6827647558204,-2.4716449873199764,334438.0,878772.0,479556.0,9762878.507,negative,positive
2017-10-18,5606.088531114286,5625.975288257143,5115.452857142858,5578.418385675714,5378.15580826,38441.44948475,4507.791995150762,4592.917478505804,82.00152431183504,288.19213613156177,0.0009680680454868,11.090671563119525,303.51256589320354,57.16371892574048,0.0040873984142776,0.2127598437747656,87.68970104095958,0.2169010237471258,226.4804335281243,52.0400009155,0.1510117799,23157.599609375,1.1771907806,1279.9000244141,2561.2600097656,6624.2202148438,0.0089116236,71.9300003052,10.0699996948,43.8373756409,34.9973671027,2182.64238411,0.0478306428571428,5590.408646669714,4015.3567328176855,5476.836381551458,4038.459664442787,413.9979088002565,30.205855949968985,71.01537563774754,1185.6647121693777,21.31035560259011,0.5989347061135447,75.50582208755661,43.111235511528044,569.3193348029574,-0.5012565921283851,329579.0,822776.0,464802.0,9201028.929,negative,positive
2017-10-19,5578.207018991428,5730.012183015714,5521.413633238572,5691.926595849999,5650.296166971429,20486.2021657,4563.3445019124765,4644.496926723639,81.86263379959834,293.8298654407018,0.0010170533100548,11.244371887081492,309.037185550412,59.79052999150495,0.0040117102785497,0.2223956571319954,89.47899414754627,0.2143157336132263,230.06536914904245,51.2900009155,0.1508796215,23163.0390625,1.179523468,1286.9000244141,2562.1000976562,6605.0698242188,0.0088485396,70.3619995117,10.0500001907,43.8846588135,38.771649651,2005.53370787,0.0514364999999999,5586.178334944857,4047.829310414534,5534.656310024782,4073.8846425203396,415.8584483685381,29.75864152229522,72.79691960359072,1116.3804361313814,19.133869545268354,0.6513437410378067,73.58353143282615,43.62601396852088,582.9384709946083,2.0143491335472774,356985.0,914723.0,491150.0,10589439.0,neutral,positive
2017-10-20,5695.100681564285,6039.424285714286,5612.844366798572,5970.660457142857,5850.918585327143,29047.22673259,4626.254195480572,4703.346763728688,81.67376014718602,288.23181295665205,0.0009946561595056,11.231247788836423,302.2132265173356,59.94576189352681,0.0038616062663159,0.2219253419414585,91.25882499685233,0.2089948118678855,226.6426450508785,51.4700012207,0.1511921436,23328.630859375,1.1848059893,1277.4000244141,2575.2099609375,6629.0498046875,0.0088746892,69.0199966431,9.970000267,44.4709205627,44.4521780604,1745.3016759776,0.0552758214285714,5635.559005864571,4081.7865376367804,5640.077068458902,4112.9403335710385,434.8121882659834,30.14223608445493,76.60042454637191,1092.2138793915465,25.398629018635475,0.7939558283348516,76.55521137002765,45.29541519283898,616.3819938229874,4.780876649897792,312409.0,854048.0,428203.0,10709471.82,positive,positive
2017-10-21,5961.580657142857,6234.968571428572,5875.682857142857,6024.546163422857,6093.371338535714,29279.42253988,4702.957170422619,4771.152840548542,81.35505824554198,279.9965063770546,0.0009749394141657,10.95935488835018,297.5681441071302,58.44201197760312,0.0036560228031214,0.2057122163889657,87.9683568041787,0.2030920667133953,209.662792762592,51.4700012207,0.1511921436,23328.630859375,1.1848059893,1277.4000244141,2575.2099609375,6629.0498046875,0.0088746892,69.0199966431,9.970000267,44.4709205627,44.4521780604,1745.3016759776,0.0552758214285714,5718.298188857143,4118.701663881307,5791.175158484506,4156.466289724109,449.00543468926935,30.91999382428759,77.26230694367526,1099.2006220386893,24.820223934930976,0.7843648318592754,70.98642933061227,46.84447923361566,622.84740078768,0.8984600343936222,312257.0,809071.0,426826.0,9100216.562,positive,positive
