"DateTime","Aggregated Exchanges","Price"
"2014-03-05 00:00:00",544.3842364899999,651.37
"2014-03-06 00:00:00",398.59561563999995,649.0250000000001
"2014-03-07 00:00:00",549.1130116300001,627.755
"2014-03-08 00:00:00",367.4779407,607.13
"2014-03-09 00:00:00",591.5376879199999,618.0550000000001
"2014-03-10 00:00:00",377.30226490999996,614.19
"2014-03-11 00:00:00",439.14994973,609.81
"2014-03-12 00:00:00",533.87945834,624.495
"2014-03-13 00:00:00",245.23593071000002,626.095
"2014-03-14 00:00:00",379.91370235,620.9200000000001
"2014-03-15 00:00:00",525.87622104,619.005
"2014-03-16 00:00:00",325.48048463,620.2249999999999
"2014-03-17 00:00:00",337.65955585,612.615
"2014-03-18 00:00:00",2298.32308643,598.69
"2014-03-19 00:00:00",2434.0202548800003,598.61
"2014-03-20 00:00:00",372.1648176,579.38
"2014-03-21 00:00:00",360.1544359,563.8199999999999
"2014-03-22 00:00:00",2479.21985271,553.56
"2014-03-23 00:00:00",2456.1965600499993,551.475
"2014-03-24 00:00:00",367.081998,551.895
"2014-03-25 00:00:00",2442.03830426,560.045
"2014-03-26 00:00:00",4569.051219400001,560.8399999999999
"2014-03-27 00:00:00",2646.9786697699988,514.1
"2014-03-28 00:00:00",8406.45160585,484.35
"2014-03-29 00:00:00",268.72596579000003,484.03
"2014-03-30 00:00:00",6339.14140066,451.53499999999997
"2014-03-31 00:00:00",4458.658107710001,447.96000000000004
"2014-04-01 00:00:00",310.69525775000005,462.69
"2014-04-02 00:00:00",469.92147568000007,444.76
"2014-04-03 00:00:00",434.26853276,417.70500000000004
"2014-04-04 00:00:00",2678.925446100002,435.985
"2014-04-05 00:00:00",6311.396378289999,450.27
"2014-04-06 00:00:00",2325.44006363,459.34000000000003
"2014-04-07 00:00:00",2231.2135752400004,466.52
"2014-04-08 00:00:00",315.64049649000003,469.13
"2014-04-09 00:00:00",302.38706191999995,465.365
"2014-04-10 00:00:00",492.9561642099999,424.03999999999996
"2014-04-11 00:00:00",537.16358221,403.05499999999995
"2014-04-12 00:00:00",337.45556716,448.92499999999995
"2014-04-13 00:00:00",497.30366526999995,432
"2014-04-14 00:00:00",987.76193525,458.955
"2014-04-15 00:00:00",789.2211303299999,496.53
"2014-04-16 00:00:00",612.1036553699998,522.5649999999999
"2014-04-17 00:00:00",9551.878015919998,511.96
"2014-04-18 00:00:00",3692.4630859600006,492.075
"2014-04-19 00:00:00",633.84191592,495.025
"2014-04-20 00:00:00",511.11128449999995,505.45500000000004
"2014-04-21 00:00:00",596.56302379,507.66499999999996
"2014-04-22 00:00:00",6725.32602113,501.95
"2014-04-23 00:00:00",671.81120562,496.105
"2014-04-24 00:00:00",800.90769682,492.275
"2014-04-25 00:00:00",668.88122927,470.40999999999997
"2014-04-26 00:00:00",391.68768534000003,458.625
"2014-04-27 00:00:00",453.0624227,449.395
"2014-04-28 00:00:00",552.3040855600001,435.95
"2014-04-29 00:00:00",7674.397659309999,442.245
"2014-04-30 00:00:00",752.45754765,441.765
"2014-05-01 00:00:00",2719.9538145399993,454.5
"2014-05-02 00:00:00",838.5749983200001,452.69
"2014-05-03 00:00:00",432.07651653,441.645
"2014-05-04 00:00:00",2593.7252455400003,437.70000000000005
"2014-05-05 00:00:00",699.1716435600001,435.115
"2014-05-06 00:00:00",665.1393445900001,427.59000000000003
"2014-05-07 00:00:00",795.16415233,441.16499999999996
"2014-05-08 00:00:00",618.94632009,447.5
"2014-05-09 00:00:00",667.7934942500001,447.14
"2014-05-10 00:00:00",565.40978863,450.445
"2014-05-11 00:00:00",2531.71232386,442.21
"2014-05-12 00:00:00",898.53497604,435.63
"2014-05-13 00:00:00",796.9565731299999,437.505
