"DateTime","New Addresses","Active Addresses","Zero Balance Addresses","Price"
"2010-04-11 00:00:00",247,403,164
"2010-04-12 00:00:00",223,355,140
"2010-04-13 00:00:00",193,241,37
"2010-04-14 00:00:00",206,312,99
"2010-04-15 00:00:00",275,927,685
"2010-04-16 00:00:00",219,434,210
"2010-04-17 00:00:00",233,305,71
"2010-04-18 00:00:00",3345,3468,3195
"2010-04-19 00:00:00",253,546,291
"2010-04-20 00:00:00",220,426,204
"2010-04-21 00:00:00",237,375,147
"2010-04-22 00:00:00",179,233,51
"2010-04-23 00:00:00",187,243,71
"2010-04-24 00:00:00",183,285,101
"2010-04-25 00:00:00",172,344,163
"2010-04-26 00:00:00",190,278,86
"2010-04-27 00:00:00",210,273,68
"2010-04-28 00:00:00",199,323,120
"2010-04-29 00:00:00",160,217,49
"2010-04-30 00:00:00",160,207,39
"2010-05-01 00:00:00",192,264,64
"2010-05-02 00:00:00",161,206,40
"2010-05-03 00:00:00",168,279,110
"2010-05-04 00:00:00",149,325,170
"2010-05-05 00:00:00",145,296,137
"2010-05-06 00:00:00",155,441,276
"2010-05-07 00:00:00",138,234,86
"2010-05-08 00:00:00",165,446,277
"2010-05-09 00:00:00",169,256,94
"2010-05-10 00:00:00",136,297,149
"2010-05-11 00:00:00",116,160,37
"2010-05-12 00:00:00",133,262,114
"2010-05-13 00:00:00",141,257,107
"2010-05-14 00:00:00",138,249,102
"2010-05-15 00:00:00",94,160,57
"2010-05-16 00:00:00",117,169,46
"2010-05-17 00:00:00",152,291,132
"2010-05-18 00:00:00",192,303,124
"2010-05-19 00:00:00",193,312,124
"2010-05-20 00:00:00",217,287,70
"2010-05-21 00:00:00",192,333,136
"2010-05-22 00:00:00",209,345,134
"2010-05-23 00:00:00",288,449,176
"2010-05-24 00:00:00",226,328,112
"2010-05-25 00:00:00",233,345,117
"2010-05-26 00:00:00",262,403,147
"2010-05-27 00:00:00",231,382,161
"2010-05-28 00:00:00",265,360,93
"2010-05-29 00:00:00",220,360,140
"2010-05-30 00:00:00",186,271,80
"2010-05-31 00:00:00",179,281,95
"2010-06-01 00:00:00",166,276,100
"2010-06-02 00:00:00",177,257,74
"2010-06-03 00:00:00",208,402,201
"2010-06-04 00:00:00",162,236,65
"2010-06-05 00:00:00",169,261,86
"2010-06-06 00:00:00",179,270,81
"2010-06-07 00:00:00",187,480,286
"2010-06-08 00:00:00",212,340,129
"2010-06-09 00:00:00",210,352,147
"2010-06-10 00:00:00",202,287,85
"2010-06-11 00:00:00",234,354,140
"2010-06-12 00:00:00",193,293,110
"2010-06-13 00:00:00",220,341,133
"2010-06-14 00:00:00",233,422,210
"2010-06-15 00:00:00",255,365,126
"2010-06-16 00:00:00",183,294,113
"2010-06-17 00:00:00",188,282,81
"2010-06-18 00:00:00",174,274,97
"2010-06-19 00:00:00",204,379,184
"2010-06-20 00:00:00",222,308,92
"2010-06-21 00:00:00",243,346,143
"2010-06-22 00:00:00",219,364,145
"2010-06-23 00:00:00",251,350,119
"2010-06-24 00:00:00",222,368,144
"2010-06-25 00:00:00",195,249,59
"2010-06-26 00:00:00",186,249,57
"2010-06-27 00:00:00",211,316,110
"2010-06-28 00:00:00",194,289,103
"2010-06-29 00:00:00",229,401,204
"2010-06-30 00:00:00",244,450,234
"2010-07-01 00:00:00",249,401,164
"2010-07-02 00:00:00",205,378,174
"2010-07-03 00:00:00",244,358,131
"2010-07-04 00:00:00",191,437,246
"2010-07-05 00:00:00",204,380,175
"2010-07-06 00:00:00",188,268,79
"2010-07-07 00:00:00",207,383,182
"2010-07-08 00:00:00",208,314,109
"2010-07-09 00:00:00",253,348,115
"2010-07-10 00:00:00",229,402,185
"2010-07-11 00:00:00",432,587,259
"2010-07-12 00:00:00",3323,3551,1702
"2010-07-13 00:00:00",1733,1998,848
"2010-07-14 00:00:00",6478,6763,5670
"2010-07-15 00:00:00",1508,2008,1004
"2010-07-16 00:00:00",1340,1723,799
"2010-07-17 00:00:00",447,804,440,0.04951
"2010-07-18 00:00:00",467,917,542,0.07263
"2010-07-19 00:00:00",605,972,495,0.08515
"2010-07-20 00:00:00",674,906,522,0.078035
"2010-07-21 00:00:00",469,809,431,0.072775
"2010-07-22 00:00:00",434,599,244,0.06615499999999999
"2010-07-23 00:00:00",434,652,279,0.059085
"2010-07-24 00:00:00",706,964,632,0.05605
"2010-07-25 00:00:00",1847,2132,1769,0.054955000000000004
"2010-07-26 00:00:00",461,1238,821,0.053000000000000005
"2010-07-27 00:00:00",471,771,416,0.056749999999999995
