Date,WeightedPrice_return,DASH_return,DOGE_return,ETC_return,ETH_return,LTC_return,SC_return,XEM_return,XMR_return,XRP_return,ZEC_return,CLF_return,CNYUSDX_return,DJI_return,EURUSDX_return,GCF_return,GSPC_return,IXIC_return,JPYUSDX_return,TSLA_return,VIX_return,XWDTO_return,Volume,SMA_30,EMA_40,Altcoin_EMA_40,Cost_per_TR,Num_TR_per_Block,Bu_Be_Spread_MA8,SMA_05,SMA_90,EMA_05,EMA_90,MACD,Avg_Dir_Mvmt,RSI,Awesome_Osc,ROC,Stoch_RSI,Ultimate_Osc,True_SI,Cum_Return,Log_Return,Number_of_Transactions,Active_Addresses,New_Addresses,Hash_Rate,sentiment_elon,sentiment_bitcoin
2017-12-12,0.006957730306048404,0.14370954100921174,0.06989258845018398,0.048736408962266164,0.21253471681921376,0.44062800150858505,0.08593480719279767,0.143063005940822,0.10315471039741952,0.3453559314245773,0.1097095432448536,-0.014657738649715202,0.00018136259022072387,0.00487047247131045,0.0006477021708530817,-0.004181033509730536,0.001548922064604108,-0.0018560153134506985,2.6330620878090016e-05,0.03684904208543349,0.06209849188691319,0.00326133228993708,28355.584674210004,10455.67227767983,10453.6150588424,127.70604448160748,115.242228079,2390.87820513,0.0845252678571429,15831.831382486067,6973.382829340102,15750.410761789868,7971.982194692595,2270.7310265961805,90.72260372797928,79.74454355263033,-15271.641367412678,52.42256147501892,0.25064614560747034,58.373026926277355,61.48016045745083,1919.228655381145,0.2640965148559715,372977.0,1101611.0,613581.0,12634105.46,negative,positive
2017-12-13,-0.017546099848833707,0.041162767802818134,0.15582811782488437,0.029153823583572658,0.15537082892861576,0.11232285113712814,0.08963068925856787,-0.0007438872938121399,0.05076193561089748,0.3107739535180105,0.12978786083479776,-0.009450488646632449,-0.0004985342690962957,0.0032903310241025885,-0.002970821104720911,0.005571275263706044,-0.0004729570906959468,0.0019643474530472993,-4.3985398664236897e-05,-0.005864608953513262,0.026209700292358917,-0.0024381503867028087,32140.67464895,10791.554029158922,10750.638869051616,131.45899758857993,116.0154018212,2282.6827956989,0.0857529464285714,15963.721318719001,7117.3583375355465,16014.474897237023,8160.347490812127,2265.468661419636,91.30822060962983,75.15675421494306,-15420.85131550721,43.81279345480345,0.003702390184915074,65.79858910443696,59.52131562614329,1858.4143119641074,-3.0580463419310533,424579.0,1266277.0,685727.0,14718083.28,negative,positive
2017-12-14,-0.006000703038749555,0.05317853184600074,0.04369926180932948,0.044772282154557974,0.059428080258681515,-0.05791325817995818,0.04288450828720913,0.05833173876965625,0.03337383242199987,0.5189373578038838,0.20058175473555395,0.0077738949339609675,0.00025688939887036355,-0.0031225621120233304,0.007941802194961767,0.006744840412181485,-0.004070859227164658,-0.002802585892358711,0.006765272324968263,-0.0033624874940385574,0.030451813026140195,-0.009164814913023345,26571.597921659995,11118.598628966733,11028.331408075024,135.62876824720584,100.52356502,2652.12972973,0.086980625,16269.787136735697,7261.954785758832,16157.428571168515,8342.391192531235,2254.1244741417413,91.85200771401962,75.84505675154432,-15395.5378358153,41.720388548838656,0.04075117354096795,63.19633381919401,58.236055971001356,1886.3842945692795,1.418092740376764,490644.0,1289172.0,803928.0,14703581.62,neutral,positive
2017-12-15,0.07048336865103089,-0.041163100585050794,0.019507970143823883,-0.040876092294079736,-0.057684967188800895,-0.01406252128003116,0.0035781581103471183,0.029654443982576772,-0.030856755427026927,0.1337051091419328,-0.031804617056685136,0.004558175270459097,0.0015282147677813107,0.005837939618601018,-0.005145619661601208,0.00039878766990586456,0.008974343513244776,0.011675044880881558,0.003434268298746934,0.016455051399739906,-0.10200187970907837,0.013360669242559409,33417.31921299,11442.687949872863,11349.013662630648,139.17994898322868,118.509879312,2400.44970414,0.0902429464285714,16829.6004029197,7415.92269882486,16639.058256267454,8545.906059211105,2312.8401491673594,92.35757783247898,78.98994123975675,-15174.321442537992,49.65793397499373,0.21002869016748565,63.34993656323757,58.21053088821363,2026.7024639865717,6.825659244134563,405676.0,1186295.0,664095.0,13381190.94,negative,positive
2017-12-16,0.057087279216194275,0.04661871225166925,0.4799221909026834,0.20900000665406893,0.05086348458377987,0.06324587719509456,0.09232352185672577,0.15631201453295618,0.05856311371960965,0.029611003055092677,0.04590882972156263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20707.0327108,11809.628060778085,11703.07085214425,143.132783443123,118.509879312,2400.44970414,0.0902429464285714,17206.69759031743,7581.79256318968,17295.100853398137,8767.033091924257,2476.557670635668,92.82783039663802,82.72954286496473,-15105.787724906244,39.83294444891606,0.41131763373930996,67.50369719972016,59.591640104853305,2243.3990437420284,9.70298170450068,364222.0,1142998.0,583551.0,13559299.92,neutral,positive
2017-12-17,0.04566447227081083,0.18125133584960795,0.19504511116665202,-0.046398119303564855,0.03149626458382704,0.06815387095064729,0.349244480349441,0.05099496235885215,0.05780290294010437,-0.04337682558631062,0.08401094365781425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22216.03877377,12196.464401661487,12081.30512174554,147.93499602266078,118.509879312,2400.44970414,0.0902429464285714,17730.463228051667,7753.5764737790205,18015.691695255646,9001.97463669451,2549.3468474249403,93.26462580543742,79.83443390289649,-14923.889144068478,13.822005189783725,0.255484611159632,64.79896699330591,59.62517586051923,2202.40280967114,-1.764918071450694,391910.0,1182589.0,629546.0,14856479.69,neutral,positive
2017-12-18,-0.02514572054223041,0.0163737993170614,-0.025145720542228633,0.09189179986026286,0.04745630456722649,0.04521834604940156,-0.025145720542228744,0.11054828172661657,0.031196960675792473,0.011563191598581879,0.05460176972552633,-0.0024432703588825877,-0.0009523601258485392,0.005697730993414529,-0.0026658432400346044,0.006298255629648475,0.005362807225241184,0.008387373438313528,-0.002839044339053798,-0.013335279278544832,0.011677245839599504,0.0070993984526672715,28011.96139156,12572.213348431404,12417.222739141243,152.91288970787045,137.660691061,2166.14835165,0.1000299107142857,18215.4658500969,7920.06419949277,18332.999889622934,9220.99972772007,2578.356254247361,93.62502036620685,79.86320166040593,-14790.911231969418,18.06039473303522,0.25703307329500286,65.11440683868007,59.65997336262341,2203.956879682516,0.06747497699457483,394239.0,1204506.0,651771.0,15642525.02,positive,positive
2017-12-19,-0.027768395879875785,0.06576314233582603,-0.027768395879891994,0.056417362881262756,0.10071379599906138,0.06188814164794554,0.032996079377630716,0.23314461190403102,0.044743094650651516,0.051490965662245536,0.0691777802508371,0.005248412139623904,0.0001058642017950362,-0.0015105242749774428,0.003464546166819904,-0.001188401250219795,-0.0032302694598872472,-0.004418974919010443,0.0013148096897850348,-0.022929158776483827,0.05246589863676765,-0.0026182983500989687,39434.90874803,12924.228960109434,12711.061434824232,158.51201860682147,116.8150508281,2704.4428571429,0.1032922321428571,18614.9818664191,8080.922957518972,18368.971926629456,9423.63525020188,2477.1759967735234,93.83176296636744,70.02167831867993,6253.66652937047,19.99159111083138,0.0,61.47516719599387,56.380329467633814,2061.78290122065,-6.3694728784541965,378622.0,1054026.0,640876.0,13149169.47,positive,positive
2017-12-20,-0.06772480787870394,0.17749299051280998,0.019675991382670732,-0.0073201326937420985,-0.0284384056352609,-0.08178669370448888,0.2393776083494843,-0.02754680135397558,0.12086069476971706,-0.07036831031383062,0.07545829753312194,0.010964167736472241,0.001392839406336499,-0.001135119901231052,0.004843127470093078,0.004283354186680466,-0.0008278931807383927,-0.0004150199499085572,-0.0036730714070284387,-0.006402953688974811,-0.030907225747979106,-0.005048551502740195,55757.94148967999,13226.134751039212,12929.644218851912,164.76197843916785,113.03450863,2722.625,0.1065545535714286,18532.920042604364,8229.808806598054,17976.650786883525,9594.368728381876,2293.3019945161086,93.88155435294443,63.240857100874855,5924.034811283855,11.830354197183892,0.0,60.07625529334644,51.322754643802426,1946.913496695294,-5.460025124797951,370277.0,1030900.0,611511.0,12791985.02,positive,positive
2017-12-21,-0.041413224100811385,0.040830160709326435,0.23246871187038587,0.0009073866061954927,0.01406045076875495,-0.040218895700679935,0.20459577148393926,0.06288617832456289,0.05611654435681501,0.34406586563874386,0.08752429631381453,0.0046479679306372645,0.0038452561529391804,0.002250149979719618,0.003112081260738586,0.0009478503004034522,0.0019856558213680042,0.0006320826966956794,-0.0022783021362609013,0.008146439482518586,-0.010288104799699105,-0.003653227883149479,39524.82546711,13504.882539684611,13102.83386702167,171.23552146469763,132.919815946,2541.53030303,0.109816875,18107.48923433887,8372.214941053631,17477.777860033017,9745.701987237922,2043.435103921087,93.83995672503424,57.0357152384168,5240.6954714741405,-4.311131835324849,0.0,55.078626773264325,44.95575534128553,1827.080965998489,-6.032664205551619,335482.0,1006303.0,579200.0,12406533.62,positive,positive
2017-12-22,-0.1469268212628163,-0.2168733273453204,-0.22275554826167854,-0.24560159668367365,-0.16757081752675773,-0.17395642667417066,-0.23103262761718824,-0.19223419797875174,-0.24451687872112438,0.0533298367168944,-0.25014190193689345,0.001884863076584642,-0.0008656410822087679,-0.0011390600583266464,-0.0017548936277302918,0.006391521560730862,-0.0004581666477238011,-0.0007752510207212904,-0.0007235873052905406,-0.019477775472388603,0.029106001687081884,-0.0006111722994160962,107582.2228824,13699.673927249683,13149.460180305108,174.30152796235916,125.7104914513,2455.7935483871,0.1125895714285714,17027.849216411167,8486.64823525915,16338.076336466067,9840.492565305927,1676.7247076080857,93.35846301492549,47.69523132923801,3996.792944798277,-15.562301581533386,0.0,53.515351031504295,35.870591819572745,1604.9902024099897,-12.24470408230296,380648.0,1118979.0,617784.0,14474364.1,neutral,positive
2017-12-23,0.08934809450831915,0.11672140784924312,0.3019038202660582,0.0704328521785651,0.08489578148684185,0.13750030215815912,0.48934309796059594,0.18148490805736683,0.1460104425326163,0.06862274751452557,0.12458087136456153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40552.15216736,13937.16364903926,13255.085974390176,178.54912788882874,125.7104914513,2455.7935483871,0.1125895714285714,16297.283752549465,8615.403126996676,15996.980543993712,9960.806771761818,1437.3408404477032,92.91136171268165,51.572514038757916,3013.857692108093,-7.792083669401459,0.11067101191830163,50.07864821358792,29.99213469482958,1705.8130301823312,5.745155827280968,308211.0,989778.0,490328.0,13093215.07,neutral,positive
2017-12-24,-0.0865259064946301,-0.09768541410546305,0.06261272101645199,-0.11604985445432414,-0.0874727143565095,-0.0777001916538479,0.054410096503342054,-0.007341154997201782,-0.11265972913064415,-0.08894756238643997,-0.10327200180706309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39505.84391257,14131.789247438315,13290.918998156185,181.39166750352888,125.7104914513,2455.7935483871,0.1125895714285714,15407.033144739635,8727.925393372301,15327.874683193586,10049.353061648224,1183.74718376069,92.36240028365776,48.69264307806764,1994.5436704207095,-12.850852869871943,0.028469568977044207,51.965285566568745,24.34006170521987,1631.1169714439377,-4.224407420264775,279523.0,1028472.0,421412.0,14197869.83,positive,positive
2017-12-25,0.024335722578543884,0.028843502768720608,0.2579561505350416,0.050938954058714625,0.09929647445375056,0.033027701576038515,0.17139382136457249,0.13653445333386105,0.036494309215171494,0.021899557597592878,0.061936072215037274,0.025654181096014028,0.0010337023796040956,-0.00031710390948325173,-0.00010666902140876733,0.006821350952848304,-0.001058415183157968,-0.003406623180387758,0.00013234992395183554,-0.02432350415331852,0.03535357525125127,-0.0061150494343155115,22456.68498822,14327.509707896448,13341.611316216564,184.71322698926085,144.978323844,1695.7481481481,0.1209076607142857,14834.6537469401,8843.308737279234,14995.286961593725,10143.435665093186,962.9071904301127,91.85265038527845,48.18700812486207,1231.8580973626267,-19.21374192829758,0.014037004698167373,50.924316774722506,19.796358334009962,1618.0833409734462,-0.7557515554717398,228926.0,884229.0,350431.0,12615653.25,negative,positive
2017-12-26,0.09995742173054412,0.008477029195567809,-0.08860670770897117,0.04924180822578794,0.04225916420974607,0.014790523844007364,-0.14289032072944519,-0.05640907449585686,0.029561103253036736,0.017433621334268956,0.00024269379169039595,0.0,0.006086802910857836,0.0,0.0013891583733933732,0.0,0.0,0.0,4.411080325561478e-05,0.0,0.0,0.0,29834.61783675,14550.60416672269,13459.704057810088,188.0943731789457,161.686070685,1742.53521127,0.1236803571428571,14691.149849450467,8973.075117671262,15251.028814023763,10266.93185968199,921.0329830711707,91.40104533822084,56.21724603785791,793.9869875805307,-17.5622163416303,0.24324767164125544,54.69721399819599,18.432444114679647,1831.8462339323578,11.726681071371026,247440.0,917770.0,395269.0,13330528.63,positive,positive
2017-12-27,0.019306940917958038,0.008664921153499483,0.019306940917959592,-0.02818691016692587,-0.006838867659466619,-0.015509903814017512,0.08726073697915382,-0.020494568203600072,0.07120875004074478,0.17013222508046955,-0.005972302438118193,-0.0055027817972778115,-0.0006572036300354078,0.0011351169607720646,-0.0012333064813587757,0.0022584101465905615,0.0007909409391904099,0.0004454631465129477,0.0008833215118648763,-0.01780707026441941,0.021463440682926826,0.0,29680.79976928,14767.030250507729,13586.881343614692,191.409542779126,138.58297579,1972.06410256,0.1264530535714286,15092.78287494493,9104.923038706296,15522.965348284008,10394.402333464903,861.2983227693276,90.98667348416912,55.15298071229157,945.0658897107623,-17.167731626510754,0.2128698711675387,54.99150203266873,17.027636683264234,1807.1324743455552,-1.2875351948276048,307642.0,1036878.0,511064.0,14593416.36,positive,positive
2017-12-28,-0.07611459425821232,-0.08244462935582697,-0.13983082913696288,-0.0818025560106248,-0.04547763208012101,-0.08865865759314351,-0.09536220687783403,-0.07138376380264677,-0.06548843231296564,0.041140275646417424,-0.08646308638223543,0.00335346688542848,-0.0017697187273355564,0.002551393273744429,0.0036178299971185712,0.005516686546930938,0.0018339987251561052,0.0015592711617582466,-0.0001236742824441972,0.011936842057568064,-0.027698180936445604,-0.004423901611650072,33460.68969182001,14932.109353596246,13648.20018196018,193.6489379081653,123.9347384988,2047.3355704698,0.12922575,14998.608589074565,9223.849360976406,15296.616075421727,10492.193876239238,729.6499536601223,90.4229240607851,50.455602849550345,744.1607121285888,-22.121905614095557,0.07879051704776349,55.71192902396744,14.333276558185293,1694.2777133696886,-6.0998238747197675,305053.0,1008308.0,499384.0,13938436.94,positive,positive
2017-12-29,0.008749852402304636,0.02925015389686436,0.10215261651363128,0.01969484283776346,0.03520698473448358,-0.004405898868013458,0.14289212000899632,0.12114630267819004,0.007901365836011642,0.35181701186222347,0.04230785732799247,0.009692480194199993,0.00353662886539885,-0.004762517000142741,0.003439208867892285,0.009427458057617688,-0.005183153157956033,-0.006729344141680138,0.0030299701379956634,-0.012715597353027519,0.0844793350605999,-0.0016609953883718331,25766.9822393,15082.483271994655,13712.863569042804,196.117211272362,117.853617301,2144.38787879,0.1331845892857143,15195.4359201867,9342.510664002546,15189.010589332485,10590.690705709892,608.8863764905545,89.89944245335708,49.888131196043815,733.3674891112623,-17.647513080482987,0.062592920216787,54.81130105382146,12.02583147854184,1680.2819809560913,-0.7830784840619387,353824.0,1100149.0,567593.0,15560052.7,positive,positive
2017-12-30,-0.08724854623046618,-0.09643675313405342,-0.05630781898403625,-0.07774001719073376,-0.04488846878268682,-0.10326898084858793,-0.08724854623046663,-0.05080866858478028,-0.08703206246607276,0.2442474561748571,-0.07966929650072185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42090.36502602,15208.136875538132,13710.643754407109,197.51728713504068,117.853617301,2144.38787879,0.1331845892857143,15062.885090310101,9446.301743660812,14681.792849225325,10658.309753254973,377.9799502525875,89.05699497320725,42.69885332482347,499.5416404695061,-22.530887927440503,0.0,50.73824338791125,7.598506290703985,1485.7257107832238,-11.57296037894806,344407.0,1014272.0,551991.0,13650999.59,positive,positive
2017-12-31,0.014615818798014102,0.010494850001239397,0.04788191121761942,0.006260999482314178,0.032082105788473925,0.006409331503302251,0.06225036428148689,0.05371163664164591,0.012790779720789125,-0.08588243782401106,0.01634752216832247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23141.74834683,15324.83497710466,13718.276595058667,199.0639882429524,117.853617301,2144.38787879,0.1331845892857143,14683.805984086164,9551.284175427667,14410.234228738273,10728.83298917825,289.7254836971497,88.27472231306812,48.67020436309159,68.22713872880195,-10.145687659671927,0.16067417580818824,52.417655544757984,5.784663532950777,1631.565350239294,8.798366189321527,290422.0,1011390.0,444094.0,15290769.24,positive,positive
2018-01-01,0.013656817037812186,0.023309078720911147,0.013656817037810631,0.16951422799925164,0.046702379484164114,0.025629863616306592,-0.009070914285903897,0.05140526367448839,0.03442797200132275,0.04606438687902381,0.099775188987405,-0.0008275279462973684,0.003981121805750831,0.0042391733848936575,0.0052942646247553515,0.005664779964173361,0.008303361477529414,0.014994048369718627,0.001854999015842962,0.029484540489834288,-0.11503618736257959,0.0018717807694144106,17333.76563201,15426.02188561915,13734.77518394888,201.0532211316472,138.227163984,1549.72435897,0.1450611071428572,14281.737834186866,9659.656551862678,14292.322041594849,10801.968476609674,190.20691124364384,87.54832627151038,47.19154476707738,-446.4566471533435,-0.8294930694967916,0.16442997542399423,52.028896321839625,3.8733712503640114,1590.8474268453992,-2.379598686750839,241757.0,971215.0,379241.0,14973621.3,positive,positive
2018-01-02,0.043120106864102725,0.08800499342536572,0.04312010686410539,0.07346522890165463,0.13600164475115184,0.10090547453754595,-0.014299348559608127,0.06528778600944651,0.06821807268619517,0.05463595707442881,0.06850577800985769,0.0,-1.5317019791627473e-05,0.0,0.0005525060038023,0.0,0.0,0.0,-0.0009222163038771214,0.0,0.0,0.0,29427.58086832,15535.094240367172,13780.035679798071,204.04876632143487,122.635624411,1994.03508772,0.1490199464285715,14245.4773980189,9775.027037779393,14415.753144015678,10886.817858417315,200.81139662016358,86.90879729604023,52.41064805628368,-641.7229834729569,1.191622728448057,0.47277738030515654,52.20014149281833,3.913543429316501,1727.3315086832604,7.762687141923408,340980.0,1147833.0,568404.0,16459371.81,positive,positive
2018-01-03,0.051671761305055464,0.004823283750544638,0.0015921536238645562,-0.011917585714864454,0.039723963481950175,-0.012654590225188667,0.010830139506800007,0.28003011195679317,0.03921855277978037,0.22622070851681375,-0.010014042440325777,0.020871329443310715,0.0018170210143955146,0.003974777757767223,0.004318758908578246,0.0019030220696665268,0.006398818768781567,0.008367449746611744,0.004686225082269901,-0.010233082955879436,-0.06345965304484857,0.00788873384058597,24153.16623034,15667.613235963328,13860.046549528475,207.06222362284703,102.462144098,2522.0573248408,0.1529787857142857,14334.769176442365,9898.869055121488,14750.588265767565,10986.453916677841,236.52433458412088,86.32063524559244,54.01228052331504,-708.6024888376487,8.1378252370433,0.7891146100643459,53.825113340357994,4.4440171763511405,1771.9922452288422,2.414652486047153,395963.0,1138158.0,654027.0,15099135.23,positive,positive
2018-01-04,-0.009381588966457133,0.0025611241212670777,0.04014933158521705,0.0896723140029676,0.06081251073635152,-0.051556844783463895,0.2807995617403385,0.2901076980901951,-0.008911226731277866,0.15441688988456748,-0.024189643063710742,0.006165783657542168,-0.0013993640911754701,0.006116965502367844,-0.004395843784509745,0.002431297189572801,0.004028636080494641,0.0017522212021254813,-0.003223658934210949,-0.00829000741017405,0.007650344417333921,0.004119502504954298,27874.22571477,15784.04907251058,13929.097546243223,210.0613393615042,102.933855744,2529.80952381,0.156937625,14656.416099076334,10020.034570581609,14925.58950457199,11080.720687348236,256.13224936145525,85.701902328974,53.64058617186602,-565.7124860980657,8.461197468293909,0.8093959895463404,56.780405634724914,4.761917034256981,1763.4537651230708,-0.45716066852516946,425008.0,1261665.0,710847.0,16148365.4,negative,positive
2018-01-05,0.07454582876809912,-0.004654555818230377,0.14277096075337736,-0.03137079427494083,0.039100123095345385,0.03841664624934937,0.18787683414598533,-0.09946330495119682,-0.03913685663288369,-0.1073875709695834,-0.0023437918900605093,-0.009192061122865192,0.0015092752144767463,0.008803075943568661,0.004863685872885215,0.0006821467313520291,0.007033767443378691,0.008286330434981615,-0.0015604065653489485,0.006229770946390545,0.0,-0.0006154066933667934,30321.93400799,15898.406083583344,14050.32808771506,213.0308861416568,124.724362108,2396.55244755,0.1621998571428572,15165.857430806669,10153.807735063023,15421.83421851994,11197.942730404666,421.63905870968483,85.19185666726376,61.36137779383449,-219.22795441068592,8.376821687387308,1.0,63.341711473561766,7.561403611790696,1993.6735482233785,11.648857278759728,342707.0,1074215.0,596335.0,13780105.58,negative,positive
2018-01-06,0.040726101548436366,0.007683802318533051,0.3203241586808472,-0.025618591887347053,-0.005338153617725938,0.15081082494790832,0.3422792475801384,-0.03420455764069019,0.030868549222502928,0.00127176539323548,0.11326664947329257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17624.13876468,15955.964240840583,14198.25428139182,216.27746733785983,124.724362108,2396.55244755,0.1621998571428572,15771.120908962801,10293.283663047452,15975.494498376185,11327.280583760357,551.0448281890331,84.72312101837674,61.565847610631316,224.45095105782275,10.139300816349488,1.0,70.05687128825376,9.836168176233109,2000.5023728857402,0.3256339660076435,358847.0,1178753.0,595420.0,16141214.52,positive,positive
2018-01-07,-0.012010346693065777,0.05454173240473148,0.17396417628235739,0.06944758123917039,0.08380027489681519,-0.017961301654848882,0.01505786298657652,0.08556632068113568,0.09224582740803866,0.022077531616732093,0.19572826682049604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16610.6818427,15989.11394216661,14328.956244579902,220.5129286207905,124.724362108,2396.55244755,0.1621998571428572,16214.126744540834,10428.739367358614,16276.211174499957,11449.266604485349,585.7291830151225,84.1705106621364,57.22569116056911,503.1253434756327,12.001749564792641,0.7699603665366581,66.60928540514638,10.479570847638332,1909.6224310252069,-4.422968213851952,368187.0,1133382.0,624892.0,15559296.17,positive,positive
2018-01-08,-0.07065957043093507,-0.07209414282878734,-0.05225678964738756,-0.012249391452034297,0.06128536208930413,-0.0700186992473667,-0.15244152823301282,-0.07509344652620742,-0.028863381595717774,-0.10046892264601692,-0.03705229927542397,0.004720067089551749,0.0008939449236335939,-0.0005087447501194164,-0.002600039466178261,-0.0012876415809489616,0.001662343931625454,0.002918784113631334,-0.0032787482810885393,0.06263812733088647,0.03253798070632974,0.001642149836975637,31713.16136476,16014.84962835506,14395.108496776078,224.2227556444942,122.310547621,2082.36144578,0.1779865535714286,16267.090525606869,10549.49796245106,16079.16658786714,11542.361347564824,509.4385301501097,83.02654039090568,51.020835020621185,423.4946495137483,4.704892752467613,0.44108677671343166,64.43777062944648,9.11543246783519,1764.042338851581,-7.519942918315259,345672.0,1165435.0,583580.0,15955901.9,negative,positive
2018-01-09,-0.021441364285027742,0.00448046660385315,-0.08794534923652952,0.023542490557998397,0.08272379460535095,-0.018726566593010974,-0.00713495148217691,-0.028477979594579317,0.08569174176300609,-0.0809545330547391,-0.001713443795343883,0.019925474670692944,-0.0015543778370872285,0.004066004083771668,-0.005566287283588323,-0.0052328413027112886,0.0013029315960912946,0.0008648321927351432,0.00011487393920406319,-0.008085353245330995,0.05882347048010672,0.005122997456727063,24003.181697260003,16033.03351703409,14441.628470392669,228.28979118478904,115.4039631064,2196.7378048781,0.1832487857142858,16281.725720353934,10666.719254825937,15835.700377216817,11626.018635660457,400.2289712880811,81.96428228190574,48.4694886939676,375.53588790125104,13.412809852372956,0.30585875427359005,59.01456995687992,7.2059214603643005,1698.416085150767,-3.5841105159152065,360265.0,1156807.0,621623.0,15833199.09,positive,positive
2018-01-10,-0.040973377329096894,-0.02792663791327199,-0.1408719838573168,0.05295418401215102,0.07509420190680238,-0.034286938992451055,-0.0962486869931265,-0.1032105468544321,-0.06011470008070341,-0.14075982824453348,-0.009131797708659684,0.009688701066868033,-0.0048702326049926414,-0.000656663227551646,-0.003435626021056404,0.004345561831505362,-0.0011122268282346415,-0.0013973814485256364,0.003423386480338131,0.003326442589701717,-0.02579367369722796,0.004281172192535321,32272.39932354,15966.306083175785,14455.20157402823,232.2121634856939,121.715780176,2092.72891566,0.1885110178571429,15942.8364100551,10773.275012416687,15463.759283118434,11694.015524874989,340.92960831390155,80.68557039930513,50.35812053860083,55.256160131815705,6.538222172367185,0.4059611773741207,62.66144600948517,6.189770035077757,1744.778939897667,2.5453129717925904,347393.0,1131299.0,587791.0,16007786.77,positive,positive
2018-01-11,-0.033253554252288375,-0.0389477887577554,-0.04449479199354389,-0.08404793195925486,-0.0750719661669973,-0.033227436236100805,0.0554387802199785,-0.054120021995887835,-0.06164194607727502,0.00986678397081353,-0.010476050214433097,0.003618051650216003,0.003411574164477127,0.008104322158873689,0.0022477157680595994,0.002428989762029987,0.007033646478779243,0.008137190573065611,0.011763785270961113,0.009408561260656256,0.006110022552421546,0.005075158494666443,33862.762079689994,15879.38420561109,14444.23510033703,235.19945320408945,122.358755399,1751.08290155,0.19377325,15372.351171109098,10869.659733855688,15052.63580986518,11749.759993852651,180.19383408263457,79.31679277914648,44.121461622683356,-433.7808805769273,-0.7159386981666932,0.07540195731813011,57.50132065295641,3.3264604947534715,1578.7419957896575,-9.431475365494713,337959.0,1230730.0,556785.0,18487331.41,positive,positive
2018-01-12,0.021654956269030246,0.027217586086895507,0.06973283656404639,0.0317372002308971,0.032310816360110906,0.023225796177947844,0.2563208005661193,0.04473223731627263,0.02382182361134988,0.07592923598799928,0.03215366894039162,0.007837050480860253,0.002619311322242135,0.008932996758427514,0.007189162483739464,0.009692601139509538,0.006749602987871972,0.006833302583508116,0.0013477145121367773,-0.005118997791778157,0.02834005361922043,0.0036356787216491604,19573.03481398,15812.582343736243,14448.835696022345,238.4885313257121,129.1994837481,1685.904494382,0.1984598571428572,14904.531728136799,10968.183062592247,14881.272977205452,11811.052022820417,75.56796852190382,78.13227575062494,45.65525940434536,-807.1803420688157,-6.208717428219687,0.1566972478359079,47.91308458730847,1.4587727550214802,1613.877658832293,2.0713739165225675,300091.0,1158813.0,494790.0,17043800.09,positive,positive
2018-01-13,0.020254971040555958,0.04222945148484358,0.008791432040103242,0.13632621564731706,0.09320448986163465,0.039121515294237685,0.04581944639692548,0.07838675716920851,0.09132351509640824,-0.018206061158139275,0.026442470650439587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13476.4755808,15758.905318657196,14467.576645809548,242.54663756262303,129.1994837481,1685.904494382,0.1984598571428572,14734.1212785485,11070.727617435929,14865.1903736903,11877.469014992716,23.385026886875494,77.03236708128351,47.684316447815384,-936.995316541208,-5.983699583676605,0.20424076992985285,45.14283875493758,0.49920005520929184,1659.9778530446254,2.6542785422853044,265735.0,948768.0,437144.0,16018061.05,positive,positive
2018-01-14,-0.049392178991976565,-0.07081089657219153,-0.10340398700379949,0.0917494234174887,-0.027223315184182084,-0.015543152296763396,-0.12544080467261942,-0.09868639314776373,-0.03901126213558559,-0.09091806140055636,-0.050303448340506485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15854.66677298,15642.17438886288,14449.665089069364,245.7058265221496,129.1994837481,1685.904494382,0.1984598571428572,14484.445633892432,11164.29110975885,14610.256826672146,11926.324415380475,-60.117202117871784,75.77222947038948,45.17443491687187,-1087.9453340929576,-8.971312664662479,0.060361728691167085,44.31147829986129,-1.0392234056721068,1596.277501492455,-3.6865080325283017,235045.0,972468.0,384009.0,17495447.23,positive,positive
